bv_raw,bv_nc,crc_raw,crc_nc,n_units_used,tag,dgp,rep,N,C,T_c,het_scale,nl_scale,factor_scale,bv_true
0.4465649925627384,0.1345087955480402,0.31064963817944247,0.12568736821904855,50,p1_T15,D,38,5,50,15,0.25,0.15,1.0,0.1
0.41429185925855144,0.1543490216596649,0.2670789536037954,0.09304810564961757,50,p1_T15,D,39,5,50,15,0.25,0.15,1.0,0.14
0.4559554678614475,0.23863582129953734,0.2621345546077495,0.0898947130632418,50,p1_T15,D,40,5,50,15,0.25,0.15,1.0,0.15
0.4818640395857595,0.21631127663829391,0.3345343649710787,0.1438910763605352,50,p1_T15,D,41,5,50,15,0.25,0.15,1.0,0.13
0.42887566151791595,0.17822142338832478,0.2370804174115292,0.07286809571164878,50,p1_T15,D,42,5,50,15,0.25,0.15,1.0,0.11
0.40857828922703066,0.15926779663282406,0.2503570078263815,0.08132687454325765,50,p1_T15,D,43,5,50,15,0.25,0.15,1.0,0.1
0.431995851858647,0.18287533408028428,0.27187343974255984,0.09607980591720501,50,p1_T15,D,44,5,50,15,0.25,0.15,1.0,0.14
0.4249192590163058,0.11392911281637516,0.28851400165146535,0.10877587335063041,50,p1_T15,D,45,5,50,15,0.25,0.15,1.0,0.1
0.522316283955503,0.28333265759462634,0.2750064855774162,0.09831633707598263,50,p1_T15,D,46,5,50,15,0.25,0.15,1.0,0.14
0.43806472128704144,0.16347173909408386,0.3273124518873859,0.13868283436379417,50,p1_T15,D,47,5,50,15,0.25,0.15,1.0,0.15
0.42769886807957247,0.18528220647064078,0.26887551953605887,0.09395004753214597,50,p1_T15,D,48,5,50,15,0.25,0.15,1.0,0.12
